city,indicator,value,year,lat,lon,district
Павлоград,Землекористування та будівельна політика,2.7,2017,48.52944779999999,35.903257399999994,False
Павлоград,Землекористування та будівельна політика,4.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,Кадрові питання,2.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,Кадрові питання,3.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,Комунальне майно,1.7,2017,48.52944779999999,35.903257399999994,False
Павлоград,Комунальне майно,1.5,2018,48.52944779999999,35.903257399999994,False
Павлоград,Комунальні підприємства,0.7,2017,48.52944779999999,35.903257399999994,False
Павлоград,Комунальні підприємства,1.2,2018,48.52944779999999,35.903257399999994,False
Павлоград,Освіта,3.5,2017,48.52944779999999,35.903257399999994,False
Павлоград,Освіта,3.5,2018,48.52944779999999,35.903257399999994,False
Павлоград,Професійна етика та конфлікт інтересів,1.3,2017,48.52944779999999,35.903257399999994,False
Павлоград,Професійна етика та конфлікт інтересів,2.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,Соціальні послуги,0.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,Соціальні послуги,0.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,"Фінансова та матеріальна допомога, гранти",1.0,2018,48.52944779999999,35.903257399999994,False
Первомайськ,Інформація про роботу ОМС,5.5,2017,48.0451251,30.8884315,False
Первомайськ,Інформація про роботу ОМС,6.7,2018,48.0451251,30.8884315,False
Первомайськ,Бюджетний процес,2.0,2017,48.0451251,30.8884315,False
Первомайськ,Бюджетний процес,0.0,2018,48.0451251,30.8884315,False
Первомайськ,Доступ та участь,3.0,2017,48.0451251,30.8884315,False
Первомайськ,Доступ та участь,4.0,2018,48.0451251,30.8884315,False
Первомайськ,Житлова політика,1.5,2017,48.0451251,30.8884315,False
Первомайськ,Житлова політика,0.0,2018,48.0451251,30.8884315,False
Первомайськ,Загальний бал,23.5,2017,48.0451251,30.8884315,False
Первомайськ,Загальний бал,25.3,2018,48.0451251,30.8884315,False
Первомайськ,Закупівлі,2.0,2017,48.0451251,30.8884315,False
Первомайськ,Закупівлі,0.0,2018,48.0451251,30.8884315,False
Первомайськ,Землекористування та будівельна політика,2.5,2017,48.0451251,30.8884315,False
Первомайськ,Землекористування та будівельна політика,1.5,2018,48.0451251,30.8884315,False
Первомайськ,Кадрові питання,1.5,2017,48.0451251,30.8884315,False
Первомайськ,Кадрові питання,0.0,2018,48.0451251,30.8884315,False
Первомайськ,Комунальне майно,1.5,2017,48.0451251,30.8884315,False
Первомайськ,Комунальне майно,4.0,2018,48.0451251,30.8884315,False
Первомайськ,Комунальні підприємства,1.5,2017,48.0451251,30.8884315,False
Первомайськ,Комунальні підприємства,2.1,2018,48.0451251,30.8884315,False
Первомайськ,Освіта,1.0,2017,48.0451251,30.8884315,False
Первомайськ,Освіта,2.0,2018,48.0451251,30.8884315,False
Первомайськ,Професійна етика та конфлікт інтересів,0.5,2017,48.0451251,30.8884315,False
Первомайськ,Професійна етика та конфлікт інтересів,2.0,2018,48.0451251,30.8884315,False
Первомайськ,Соціальні послуги,1.0,2017,48.0451251,30.8884315,False
Первомайськ,Соціальні послуги,1.0,2018,48.0451251,30.8884315,False
Первомайськ,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.0451251,30.8884315,False
Первомайськ,"Фінансова та матеріальна допомога, гранти",2.0,2018,48.0451251,30.8884315,False
Подільськ,Інформація про роботу ОМС,5.8,2017,47.7585809,29.533915500000006,False
Подільськ,Інформація про роботу ОМС,5.0,2018,47.7585809,29.533915500000006,False
Подільськ,Бюджетний процес,1.0,2017,47.7585809,29.533915500000006,False
Подільськ,Бюджетний процес,0.5,2018,47.7585809,29.533915500000006,False
Подільськ,Доступ та участь,5.6,2017,47.7585809,29.533915500000006,False
Подільськ,Доступ та участь,2.0,2018,47.7585809,29.533915500000006,False
Подільськ,Житлова політика,0.0,2017,47.7585809,29.533915500000006,False
Подільськ,Житлова політика,0.0,2018,47.7585809,29.533915500000006,False
Подільськ,Загальний бал,20.06,2017,47.7585809,29.533915500000006,False
Подільськ,Загальний бал,18.0,2018,47.7585809,29.533915500000006,False
Подільськ,Закупівлі,0.66,2017,47.7585809,29.533915500000006,False
Подільськ,Закупівлі,0.0,2018,47.7585809,29.533915500000006,False
Подільськ,Землекористування та будівельна політика,3.0,2017,47.7585809,29.533915500000006,False
Подільськ,Землекористування та будівельна політика,2.5,2018,47.7585809,29.533915500000006,False
Подільськ,Кадрові питання,1.0,2017,47.7585809,29.533915500000006,False
Подільськ,Кадрові питання,2.0,2018,47.7585809,29.533915500000006,False
Подільськ,Комунальне майно,0.0,2017,47.7585809,29.533915500000006,False
Подільськ,Комунальне майно,0.0,2018,47.7585809,29.533915500000006,False
Подільськ,Комунальні підприємства,0.5,2017,47.7585809,29.533915500000006,False
Подільськ,Комунальні підприємства,0.5,2018,47.7585809,29.533915500000006,False
Подільськ,Освіта,1.0,2017,47.7585809,29.533915500000006,False
Подільськ,Освіта,3.0,2018,47.7585809,29.533915500000006,False
Подільськ,Професійна етика та конфлікт інтересів,1.5,2017,47.7585809,29.533915500000006,False
Подільськ,Професійна етика та конфлікт інтересів,1.5,2018,47.7585809,29.533915500000006,False
Подільськ,Соціальні послуги,0.0,2017,47.7585809,29.533915500000006,False
Подільськ,Соціальні послуги,1.0,2018,47.7585809,29.533915500000006,False
Подільськ,"Фінансова та матеріальна допомога, гранти",0.0,2017,47.7585809,29.533915500000006,False
Подільськ,"Фінансова та матеріальна допомога, гранти",0.0,2018,47.7585809,29.533915500000006,False
Покров,Інформація про роботу ОМС,3.5,2017,47.6572805,34.078590000000005,False
Покров,Інформація про роботу ОМС,7.8,2018,47.6572805,34.078590000000005,False
Покров,Бюджетний процес,1.0,2017,47.6572805,34.078590000000005,False
Покров,Бюджетний процес,4.5,2018,47.6572805,34.078590000000005,False
Покров,Доступ та участь,3.0,2017,47.6572805,34.078590000000005,False
Покров,Доступ та участь,9.2,2018,47.6572805,34.078590000000005,False
